,carbs,category,description,fat,fiber,kcal,monounsat.,polyunsat.,price,price_per_kg,protein,qty,salt,saturated,sugars,€/g carb,€/g fat,€/g protein,€/kcal
5381419,,Confezionati alimentari,"Colman's, mostarda 57 g",,,,,,2.92,51.3,,57 g,,,,0.0,0.0,0.0,0.0
5764188,70.5,Confezionati alimentari,"Le Stagioni d'Italia, Trottole n. 75 pasta con grano Senatore Cappelli 500 g",1.5,,356,,,1.99,3.98,13.5,500 g,0.01,0.3,3.5,0.005645390070921986,0.26533333333333337,0.029481481481481484,0.0011179775280898876
5745575,0.0,Confezionati alimentari,"I Biologici, olio di noce biologico 25 cl",92.0,,828,,,4.9,19.6,0.0,250 ml,0.0,9.0,0.0,0.0,0.021304347826086957,0.0,0.0023671497584541066
5726608,,Confezionati alimentari,"Numi, Turmeric Tea Amber Sun 12 filtri 41,4 g",,,,,,4.59,111.96,,41 g,,,,0.0,0.0,0.0,0.0
5641477,,Confezionati alimentari,"Finazzi dolciaria, Maxi Mix caramelle assortite 1 Kg",,,,,,2.59,2.59,,1000 g,,,,0.0,0.0,0.0,0.0
5751135,5.6,Confezionati alimentari,"Hengstenberg, cetriolo burger 330 g - peso netto sgocc. 185 g",0.5,,28,,,1.99,20.0,0.5,185 g,1.2,0.1,5.5,0.35714285714285715,4.0,4.0,0.07142857142857142
5755385,,Confezionati alimentari,"Clipper, infuso con fiori di sambuo ibisco e fiori di lime biologico 20 filtri 45 g",,,,,,3.9,111.43,,35 g,,,,0.0,0.0,0.0,0.0
5632190,,Confezionati alimentari,"Yucho Junmai, takacho sake 180 ml",,,,,,5.99,33.28,,180 ml,,,,0.0,0.0,0.0,0.0
5545337,0.0,Confezionati alimentari,"Barbera, olio extra vergine di oliva IGP Sicilia 750 ml",92.0,,820,,,11.4,15.2,0.0,750 ml,0.0,13.0,0.0,0.0,0.01652173913043478,0.0,0.001853658536585366
5760116,51.0,Confezionati alimentari,"Perugina, Nero cioccolatini ripieni fondenti 216 g",32.0,7.2,536,,,6.57,30.42,5.0,216 g,0.02,19.0,48.0,0.059647058823529414,0.09506250000000001,0.6084,0.005675373134328358
5396188,0.0,Confezionati alimentari,Clemente Olio extra vergine di oliva Re Manfredi DOP Dauno Gargano 750 ml,91.3,0.0,822,,7.9,8.99,11.99,0.0,750 ml,,13.9,,0.0,0.013132530120481928,0.0,0.0014586374695863748
5400739,0.0,Confezionati alimentari,"Tuscus, olio extra vergine di oliva Tuscia DOP 750 ml",99.9,,899,72.95,7.52,13.88,18.51,0.0,750 ml,0.0,14.46,,0.0,0.01852852852852853,0.0,0.0020589543937708566
5420633,,Confezionati alimentari,"Radiumfarma Benessere, Lineawit Biocrin capelli e unghie 30 capsule 15,21 g",,,,,,7.14,469.43,,1521 cg,,,,0.0,0.0,0.0,0.0
5522288,8.2,Confezionati alimentari,"Nonna Pasticciera, nocciole in granella 30 g",62.0,9.4,670,,,1,40.0,15.0,30 g,0.0,4.5,4.9,0.48780487804878053,0.06451612903225806,0.26666666666666666,0.005970149253731343
5740376,33.0,Confezionati alimentari,"Cannamela, crema alla soia & zenzero 150 ml",0.0,,148,,,3.84,25.61,4.5,150 ml,5.5,0.0,25.0,0.07760606060606061,0.0,0.5691111111111111,0.017304054054054052
5730262,2.1,Confezionati alimentari,"Orco, salsa cocktail 250 ml",74.0,,677,,,1.85,7.4,1.5,250 ml,1.09,8.4,2.0,0.35238095238095235,0.01,0.49333333333333335,0.0010930576070901034
5745600,51.0,Confezionati alimentari,"Nonna Anita, preparato per crepes senza glutine 250 g",11.0,0.1,323,,,3.89,15.56,4.7,250 g,1.1,9.3,14.0,0.03050980392156863,0.14145454545454547,0.33106382978723403,0.00481733746130031
5528159,58.0,Confezionati alimentari,"SchÃ¤r, Pausa Choc 10 pezzi 350 g",22.0,2.0,462,,,4.95,14.15,5.8,350 g,0.47,16.0,39.0,0.024396551724137933,0.06431818181818182,0.24396551724137933,0.003062770562770563
5540639,8.8,Confezionati alimentari,"Nonna Pasticciera, mandorle a fette 25 g",53.0,9.9,616,,,1,40.0,21.0,25 g,0.05,4.0,4.6,0.45454545454545453,0.07547169811320754,0.19047619047619047,0.006493506493506494
5375875,,Confezionati alimentari,"Acutil, Multivitaminico 50+  24 Compresse 30,48 g",,,,,,12.49,409.78,,3048 cg,,,,0.0,0.0,0.0,0.0
5762649,,Confezionati alimentari,"Heinz, Sweet Chilli 260 g",,,,,,2.35,20.0,,220 ml,,,,0.0,0.0,0.0,0.0
5718677,80.0,Confezionati alimentari,"Misura, Dolcesenza Corn Flakes 350 g",1.0,7.0,364,,,3.29,9.4,7.0,350 g,0.8,0.2,2.0,0.01175,0.9400000000000001,0.13428571428571429,0.0025824175824175825
5513290,63.0,Confezionati alimentari,"Saiwa, Oro Grantesoro 300 g",18.0,6.7,459,,,2.39,4.77,7.5,300 g,0.82,1.7,20.0,0.007571428571428571,0.0265,0.0636,0.0010392156862745097
5428066,12.0,Confezionati alimentari,"Al'Fezm, Houmous crema di ceci 160 g",12.7,4.1,182,,,3.75,23.44,7.0,160 g,1.09,0.4,0.4,0.19533333333333336,0.1845669291338583,0.3348571428571429,0.012879120879120881
5730556,,Confezionati alimentari,"Montosco, Spezie italiane paprika dolce in polvere 35 g",,,,,,2.9,82.86,,35 g,,,,0.0,0.0,0.0,0.0
5402540,,Confezionati alimentari,"Altromercato Bio, TÃ¨ nero ai frutti di bosco 20 filtri 40 g",,,,,,2.45,61.3,,40 g,,,,0.0,0.0,0.0,0.0
5381449,40.0,Confezionati alimentari,"Perugina, Baci Fondentissimo 70% 343 g",40.0,8.5,569,,,10.89,31.75,7.3,343 g,0.03,18.0,37.0,0.079375,0.079375,0.43493150684931503,0.005579964850615114
5753515,10.5,Confezionati alimentari,"Grangusto, pomodorini datterini gialli semi secchi in olio 280 g",3.6,5.1,93,,,3.89,13.9,2.2,280 g,1.0,0.4,10.4,0.1323809523809524,0.3861111111111111,0.6318181818181818,0.014946236559139786
5685982,,Confezionati alimentari,"Reginadifiori, Sogno di Cenerentola 15 filtri 45 g",,,,,,4.99,110.89,,45 g,,,,0.0,0.0,0.0,0.0
5714891,,Confezionati alimentari,"OrsoVit, vitamine per bambini 60 caramelle gommose alla frutta 120 g",,,,,,7.9,73.15,,108 g,,,,0.0,0.0,0.0,0.0
5771032,58.8,Confezionati alimentari,"Colfiorito, fagioli corona 400 g",2.5,10.5,339,,,3.89,9.73,15.1,400 g,0.05,0.0,2.7,0.01654761904761905,0.38920000000000005,0.06443708609271524,0.0028702064896755164
5730572,,Confezionati alimentari,"Montosco, Spezie dal mondo pepe nero in grani 43 g",,,,,,3.49,81.17,,43 g,,,,0.0,0.0,0.0,0.0
5764749,52.0,Confezionati alimentari,"Poggio del Farro, Granola snack con Farro Germogliato mirtilli rossi noci semi di lino  conf.4x20 g",20.0,12.0,445,,,2.89,36.13,9.0,80 g,0.05,10.0,23.0,0.06948076923076923,0.18065000000000003,0.4014444444444445,0.008119101123595507
5578364,97.0,Confezionati alimentari,"Pulmoll, Extra strong fort +vitamin C caramelle dure senza zucchero 45 g",0.0,0.0,233,,,2.98,66.23,0.0,45 g,,0.0,0.5,0.06827835051546392,0.0,0.0,0.028424892703862663
5730257,49.0,Confezionati alimentari,"Sweet Baby Ray's, barbecue sauce 510 g",0.2,,189,,,4.99,12.06,0.4,414 ml,1.9,0.1,43.0,0.024612244897959185,6.029999999999999,3.0149999999999997,0.00638095238095238
5718672,60.0,Confezionati alimentari,"VerÃ¬val, Bio Frucht Crunchy mix con frutta 300 g",20.0,6.7,473,,,4.89,16.31,10.0,300 g,0.28,6.5,26.0,0.02718333333333333,0.08154999999999998,0.16309999999999997,0.0034482029598308663
5418335,52.7,Confezionati alimentari,"Corsini, Trottoline 300 g",20.8,,425,,,2.99,9.97,5.6,300 g,0.65,7.5,25.7,0.018918406072106264,0.04793269230769231,0.17803571428571432,0.002345882352941177
5402160,3.8,Confezionati alimentari,"Ponti, insalata per riso conf. 3x280 g",39.0,1.5,375,,,2.11,2.52,1.0,840 g,1.9,4.3,2.0,0.06631578947368422,0.006461538461538461,0.252,0.000672
5730731,3.0,Confezionati alimentari,"Porto-MuiÃ±os, Wakame in Fiocchi alghe disidratate biologiche 25 g",2.0,34.0,174,,,3.45,138.0,19.0,25 g,8.9,0.8,0.5,4.6000000000000005,6.9,0.7263157894736842,0.07931034482758621
5739173,57.0,Confezionati alimentari,"CÃ©rÃ©al, Senza Glutine Mini plum cake al cioccolato 6 pezzi 200 g",22.0,2.1,443,,,5.75,28.75,4.7,200 g,0.88,4.3,34.0,0.05043859649122807,0.13068181818181818,0.6117021276595744,0.006489841986455982
5773191,54.3,Confezionati alimentari,"Old El Paso, Crunchy tortilla strips original 185 g",33.8,3.9,551,,,2.9,15.68,5.5,185 g,0.97,4.3,0.5,0.028876611418047884,0.04639053254437871,0.2850909090909091,0.0028457350272232305
5716500,77.6,Confezionati alimentari,"Cuore di Festa, miscela per torta e biscotti a base di farina di riso 300 g",0.3,0.8,331,,,3.27,10.91,4.0,300 g,1.1,0.1,38.3,0.014059278350515465,3.6366666666666667,0.27275,0.00329607250755287
5732014,,Confezionati alimentari,"Acutil, Lavoro conf. 12x1,2 g",,,,,,12.9,921.43,,14 g,,,,0.0,0.0,0.0,0.0
5756334,52.6,Confezionati alimentari,"Colfiorito, Insalate Mix Tasty 45 g",1.46,15.73,315,,,1.25,27.78,15.13,45 g,0.009,0.32,25.25,0.052813688212927756,1.9027397260273973,0.18360872438863185,0.008819047619047619
5413802,76.0,Confezionati alimentari,"Eridania, miele della Patagonia 250 g",0.0,0.0,288,,,3.19,12.76,0.5,250 g,0.1,0.0,76.0,0.016789473684210528,0.0,2.552,0.004430555555555556
5756366,49.0,Confezionati alimentari,"Amio, ceci sarah biologici 400 g",6.3,14.0,350,,,2.98,7.45,20.0,400 g,0.02,0.6,3.5,0.015204081632653061,0.11825396825396825,0.03725,0.0021285714285714285
5375691,,Confezionati alimentari,"Pompadour, Organics Acchiappa Sogni Bio 20 filtri 34 g",,,,,,3.99,117.36,,34 g,,,,0.0,0.0,0.0,0.0
5770711,0.1,Confezionati alimentari,"Pompadour, Infuso Moringa con lemongrass gusto Intenso 20 filtri 38 g",0.1,,1,,,3.29,86.58,0.1,38 g,0.01,0.1,0.1,86.57999999999998,86.57999999999998,86.57999999999998,8.658
5383590,0.0,Confezionati alimentari,"Falconero, olio extra vergine di oliva Valle Trapanesi DOP 750 ml",92.0,0.0,830,73.4,8.5,9.98,13.31,0.0,750 ml,0.0,10.1,0.0,0.0,0.014467391304347826,0.0,0.0016036144578313253
5746445,,Confezionati alimentari,"Lactoflorene, Colesterolo Buste Duocam conf. 20x1,8+1,8 g",,,,,,18.5,256.95,,72 g,,,,0.0,0.0,0.0,0.0
5719398,76.0,Confezionati alimentari,"BiAglut, fette tostate classiche 240 g",4.0,4.3,370,,,6.9,28.76,7.5,240 g,1.77,1.6,3.9,0.0378421052631579,0.7190000000000001,0.38346666666666673,0.007772972972972974
5578365,96.0,Confezionati alimentari,"Pulmoll, Eucalyptus menthol caramelle dure senza zucchero 45 g",0.0,,232,,,2.98,66.23,0.0,45 g,0.0,0.0,0.5,0.06898958333333334,0.0,0.0,0.028547413793103448
5386488,0.73,Confezionati alimentari,"Nesti, funghi porcini tagliati all'olio d'oliva 270 g",3.58,3.23,53,,,10.48,38.82,2.96,270 g,2.0,1.3,0.17,5.317808219178082,1.0843575418994413,1.3114864864864866,0.07324528301886793
5379449,,Confezionati alimentari,"I Verdi Rimedi, Aloe Vera con mirtillo e centella 500 ml",,,,,,13.95,27.9,,500 ml,,,,0.0,0.0,0.0,0.0
5426525,80.0,Confezionati alimentari,"Saitaku, sushi kit 361 g",0.4,,354,,,8.49,22.89,6.7,371 g,0.01,0.1,0.2,0.028612500000000003,5.7225,0.34164179104477616,0.006466101694915255
5402583,51.0,Confezionati alimentari,"Hero, confettura extra di ananas di stagione 350 g",0.1,0.9,204,,,2.99,8.55,0.3,350 g,0.0,0.0,50.0,0.016764705882352942,8.55,2.8500000000000005,0.0041911764705882355
5730258,46.0,Confezionati alimentari,"Sweet Baby Ray's, honey barbecue sauce 510 g",0.2,,194,,,4.99,12.06,0.9,414 ml,2.0,0.1,41.0,0.026217391304347824,6.029999999999999,1.3399999999999999,0.006216494845360824
5773951,67.0,Confezionati alimentari,"La Pasta di Camerino, Rustica e Leggera Tagliatelle 250 g",5.1,3.9,382,,,1.59,6.36,15.0,250 g,0.16,1.6,2.5,0.009492537313432836,0.12470588235294118,0.0424,0.0016649214659685864
5756335,14.73,Confezionati alimentari,"Colfiorito, PiÃ¹ sapore Insalate con amore mix spicy 45 g",44.74,11.38,576,,,1.25,27.78,22.88,45 g,0.011,5.57,1.56,0.18859470468431772,0.06209208761734466,0.12141608391608393,0.004822916666666666
5715317,,Confezionati alimentari,"XL-S, Zenoctil brucia grassi 60 compresse 63,06 g",,,,,,22.68,360.0,,63 g,,,,0.0,0.0,0.0,0.0
5745564,0.0,Confezionati alimentari,"Bonamini, olio extra vergine di oliva Veneto Valpolicella 750 ml",91.0,0.0,819,68.0,10.0,11.9,15.87,0.0,750 ml,0.0,13.0,0.0,0.0,0.01743956043956044,0.0,0.0019377289377289378
5735147,,Confezionati alimentari,"Multicentrum, mamma DHA 30 Compresse + 30 Capsule molli 58 g",,,,,,24.6,424.14,,58 g,,,,0.0,0.0,0.0,0.0
5626499,3.1,Confezionati alimentari,"Le Conserve della Nonna, carciofi alla contadina 270 g",32.0,,313,,,3.89,14.41,1.1,270 g,0.8,3.4,0.5,0.46483870967741936,0.04503125,1.31,0.004603833865814697
5399537,0.0,Confezionati alimentari,"AgridÃ¨, olio extra vergine di oliva Il regale 100% italiano 750 ml",91.6,0.0,824,,,8.99,11.99,0.0,750 ml,0.0,14.0,0.0,0.0,0.013089519650655024,0.0,0.0014550970873786408
5531728,97.6,Confezionati alimentari,"Finazzi dolciaria, Menta Everest caramelle dure 1 Kg",0.0,0.0,390,,,2.59,10.0,0.0,1000 g,0.0,0.0,67.2,0.010245901639344263,0.0,0.0,0.002564102564102564
5419541,46.9,Confezionati alimentari,"Corsini, Cornetti 6 pezzi 240 g",26.4,,457,,,2.99,12.46,6.9,240 g,0.96,9.4,12.9,0.02656716417910448,0.0471969696969697,0.18057971014492752,0.0027264770240700217
5757590,21.0,Confezionati alimentari,"Luxor, Whole Tahina Salsa Tahina Integrale 450 g",55.0,,552,,,6.78,15.07,26.0,450 g,0.3,9.0,,0.07176190476190476,0.0274,0.05796153846153847,0.002730072463768116
5382695,0.0,Confezionati alimentari,"AgridÃ¨, olioextra vergine di oliva Elogio 750 ml",91.6,0.0,824,72.5,7.4,8.56,11.42,0.0,750 ml,,11.7,,0.0,0.012467248908296943,0.0,0.0013859223300970872
5412534,7.1,Confezionati alimentari,"Neri, pomodori marinati 560 g",16.2,,193,,,6.65,11.88,3.1,560 g,1.9,2.2,6.1,0.16732394366197187,0.07333333333333335,0.38322580645161297,0.006155440414507773
5384093,0.65,Confezionati alimentari,"Nesti, carciofini finissimi all'olio d'oliva 520 g",8.76,4.48,98,,,11.54,22.2,1.85,520 g,2.57,2.87,0.65,3.415384615384615,0.25342465753424653,1.1999999999999997,0.022653061224489793
5762651,9.8,Confezionati alimentari,"Develey, dressing cocktail 230 ml",25.5,,276,,,1.92,8.35,0.9,230 ml,1.7,2.0,7.3,0.08520408163265306,0.032745098039215687,0.9277777777777777,0.0030253623188405796
5758738,,Confezionati alimentari,"La Reinese, tris di farciti 360 g",,,,,,11.96,22.15,,540 g,,,,0.0,0.0,0.0,0.0
5730264,,Confezionati alimentari,"Orco, maionese barbecue 290 ml",,,,,,2.09,7.21,,290 ml,,,,0.0,0.0,0.0,0.0
5735142,,Confezionati alimentari,"Sustenium, I colori della salute mix 5 conf. 14x9,5 g",,,,,,16.9,127.07,,133 g,,,,0.0,0.0,0.0,0.0
5744743,39.0,Confezionati alimentari,"Vesmati, edamane fettuccine senza glutine 200 g",0.0,18.0,354,,,4.3,21.5,42.0,200 g,25.0,,9.8,0.05512820512820513,0.0,0.05119047619047619,0.006073446327683615
5758956,52.0,Confezionati alimentari,"F.lli Rebecchi Valtrebbia, Pasticceria Creativa spaghetti di cioccolato fondente 50 g",30.0,,519,,,3.98,79.6,5.1,50 g,0.0,18.0,49.0,0.15307692307692305,0.2653333333333333,1.5607843137254902,0.015337186897880538
5722588,0.0,Confezionati alimentari,"Il Frantoio Cutrera, olo extra vergine di oliva Terre degli Iblei DOP 750 ml",92.0,,824,,,13.69,18.26,0.0,750 ml,0.0,14.0,0.0,0.0,0.01984782608695652,0.0,0.002216019417475728
5503309,1.5,Confezionati alimentari,"OrtoCori, zucca alla brace 320 g",17.0,4.3,176,,,4.49,14.04,2.1,320 g,1.7,1.8,0.8,0.9359999999999999,0.08258823529411764,0.6685714285714285,0.007977272727272727
5730108,7.2,Confezionati alimentari,"Maille, Poivre senape 200 g",46.0,,445,,,3.19,15.95,1.1,200 g,1.8,4.0,4.3,0.22152777777777777,0.03467391304347826,1.45,0.003584269662921348
5756336,18.29,Confezionati alimentari,"Colfiorito, PiÃ¹ sapore Insalate con amore mix crunchy 45 g",33.6,11.01,487,,,1.25,27.78,22.32,45 g,0.003,3.53,1.76,0.15188627665390925,0.08267857142857142,0.12446236559139785,0.0057043121149897335
5685978,,Confezionati alimentari,"Reginadifiori, Tesoro del drago tisana della vitalitÃ  15 filtri 45 g",,,,,,4.99,110.89,,45 g,,,,0.0,0.0,0.0,0.0
5759023,,Confezionati alimentari,"Cuore di, miscela per muffin 280 g",,,,,,2.29,8.18,,280 g,,,,0.0,0.0,0.0,0.0
5525168,49.3,Confezionati alimentari,"Mulino Bianco, Bio Tortini con cacao 4 pezzi 140 g",18.5,3.0,398,,,2.79,19.93,7.0,140 g,0.675,3.5,28.5,0.040425963488843815,0.10772972972972972,0.2847142857142857,0.005007537688442211
5758083,79.7,Confezionati alimentari,"Altromercato, Bio MielPiÃ¹ miele e zenzero 300 g",0.0,,320,,,6.79,22.64,0.1,300 g,0.01,0.0,79.2,0.028406524466750314,0.0,22.64,0.0070750000000000006
5639617,37.7,Confezionati alimentari,"Enervit, Protein 5 pasti frappÃ¨ gusto cacao 265 g",13.5,10.1,406,,,11.9,44.91,28.5,265 g,0.88,6.1,5.9,0.11912466843501325,0.33266666666666667,0.15757894736842104,0.011061576354679803
5378001,0.0,Confezionati alimentari,"Colline del Cilento, olio extra vergine di oliva DOP 750 ml",91.6,0.0,824,69.6,9.0,9.98,13.31,0.0,750 ml,,13.0,,0.0,0.01453056768558952,0.0,0.0016152912621359224
5760621,54.0,Confezionati alimentari,"Pesoforma, Nature Smoothie 12 Pasti con Fragola Banana e Crusca di Avena 420 g",5.7,10.0,363,,,12.24,20.93,19.0,420 g,0.48,1.1,11.0,0.03875925925925926,0.36719298245614035,0.11015789473684211,0.0057658402203856745
5719112,0.2,Confezionati alimentari,"Simmenthal, carne bovina lessata in gelatina vegetale conf. 4x70 g",1.5,0.5,61,,,4.99,17.83,11.5,280 g,1.9,0.7,0.2,8.915,1.1886666666666665,0.15504347826086956,0.02922950819672131
5529165,,Confezionati alimentari,"Equilibra, aloe vera extra con zenzero 1 l",,,,,,20.79,30.0,,1000 ml,,,,0.0,0.0,0.0,0.0
5390297,0.73,Confezionati alimentari,"Nesti, funghi porcini tagliati all'olio di oliva 530 g",3.58,3.23,53,,,15.58,29.4,2.96,530 g,2.0,1.3,0.17,4.027397260273973,0.8212290502793296,0.9932432432432432,0.05547169811320755
5537442,2.0,Confezionati alimentari,"OrtoCori, carciofini tagliati biologici 290 g",11.2,1.6,116,,,6.19,21.35,0.9,290 g,1.2,1.2,0.5,1.0675000000000001,0.19062500000000004,2.3722222222222222,0.018405172413793105
5773950,67.0,Confezionati alimentari,"La Pasta di Camerino, Rustica e Leggera Gran Pappardelle 250 g",5.1,3.9,382,,,1.59,6.36,15.0,250 g,0.16,1.6,2.5,0.009492537313432836,0.12470588235294118,0.0424,0.0016649214659685864
5730732,8.1,Confezionati alimentari,"MuiÃ±os, Shiitake disidratato biologico 25 g",1.6,41.6,235,,,6.49,259.6,26.3,25 g,0.9,0.4,2.2,3.2049382716049384,16.224999999999998,0.9870722433460076,0.11046808510638298
5414046,34.0,Confezionati alimentari,"Fabbri, Choco Kroccant 180 g",64.0,,739,,,3.46,19.23,3.9,180 g,0.04,58.0,31.0,0.056558823529411766,0.030046875,0.4930769230769231,0.0026021650879566984
5544718,0.0,Confezionati alimentari,"I Biologici, olio di mandorla biologico 25 cl",92.0,,828,,,7.9,31.6,0.0,250 ml,0.0,8.0,0.0,0.0,0.03434782608695652,0.0,0.0038164251207729472
5730771,0.0,Confezionati alimentari,"Mei Yang, olio di sesamo 190 ml",92.0,,828,,,4.15,21.85,0.0,190 ml,0.0,14.0,0.0,0.0,0.02375,0.0,0.002638888888888889
5389016,,Confezionati alimentari,"Brisighella, olio extra vergine di oliva DOP 500 ml",,,,,,15.49,30.98,,500 ml,,,,0.0,0.0,0.0,0.0
5542288,28.3,Confezionati alimentari,"CaffÃ¨ tcs, caffÃ¨ e caffÃ¨ verde biologico 250 g",10.0,37.2,350,,,5.05,20.2,18.0,250 g,0.1,4.6,0.1,0.07137809187279152,0.202,0.11222222222222222,0.0057714285714285714
5532499,76.0,Confezionati alimentari,"Lacremonese, Verdure cipolla caramellata 240 g",0.1,2.0,312,,,3.99,16.63,0.8,240 g,0.01,0.01,74.0,0.02188157894736842,16.629999999999995,2.0787499999999994,0.005330128205128204
5538575,8.8,Confezionati alimentari,"Nonna Pasticciera, mandorle in granella 30 g",53.0,9.9,616,,,1,40.0,21.0,30 g,0.05,4.0,4.6,0.45454545454545453,0.07547169811320754,0.19047619047619047,0.006493506493506494
5726606,,Confezionati alimentari,"Numi, Turmeric Tea Three Roots 12 filtri 40,2 g",,,,,,4.59,114.75,,40 g,,,,0.0,0.0,0.0,0.0
5526951,74.0,Confezionati alimentari,"SchÃ¤r, fette biscottate conf. 3x86,7 g",6.4,10.0,391,,,4.7,18.08,4.2,260 g,1.9,0.6,5.4,0.02443243243243243,0.2825,0.4304761904761904,0.004624040920716112
5740446,,Confezionati alimentari,"Altromercato, CurcumAn 60 compresse 42 g",,,,,,5.5,130.96,,42 g,,,,0.0,0.0,0.0,0.0
5771491,40.0,Confezionati alimentari,"Valfrutta, 100% Veggie preparazione di arancia finocchio carota zenzero 330 g",0.1,2.3,169,,,3.39,10.28,0.8,330 g,0.1,0.0,35.5,0.0257,10.28,1.285,0.006082840236686391
5773917,12.0,Confezionati alimentari,"Le Conserve della Nonna, fagioli borlotti 680 g",0.5,,89,,,2.49,4.98,6.5,500 g,0.6,0.2,0.6,0.0415,0.9960000000000001,0.07661538461538463,0.005595505617977528
5764958,89.0,Confezionati alimentari,"Jelly Belly, Sours Jelly Beans caramelle dure 70 g",0.0,,356,,,1.99,28.43,0.0,70 g,0.2,0.0,60.0,0.0319438202247191,0.0,0.0,0.007985955056179776
5376031,0.0,Confezionati alimentari,"AgridÃ¨, olio extra vergine di oliva Cima D'Oro novello 1 l",91.6,0.0,824,,,9.99,9.99,0.0,1 l,0.0,14.0,0.0,0.0,0.010906113537117904,0.0,0.0012123786407766991
5524393,8.8,Confezionati alimentari,"Nonna Pasticciera, pistacchi in granella 30 g",51.0,9.5,605,,,2.5,90.0,23.0,30 g,0.01,5.3,6.0,1.0227272727272727,0.17647058823529413,0.391304347826087,0.01487603305785124
5757510,7.5,Gastronomia e piatti pronti,"Alce Nero, zuppa di farro e legumi 500 g",0.4,1.9,46,,,4.18,8.36,2.3,500 g,0.93,0.0,1.1,0.11146666666666666,2.09,0.36347826086956525,0.01817391304347826
5407579,,Confezionati alimentari,"Equilibra, estratto di ginseng coreano puro al 100% 30 g",,,,,,31.35,1045.1000000000001,,30 g,,,,0.0,0.0,0.0,0.0
5771496,48.0,Confezionati alimentari,"Callipo, confettura di bergamotto biologica 300 g",0.0,,194,,,4.99,17.83,0.0,280 g,0.02,0.0,45.0,0.03714583333333333,0.0,0.0,0.009190721649484536
5745599,56.0,Confezionati alimentari,"Nonna Anita, preparato per pasta frolla senza glutine 400 g",29.0,0.14,469,,,4.5,11.25,3.0,400 g,0.34,0.1,21.0,0.020089285714285716,0.03879310344827586,0.375,0.002398720682302772
5623012,17.2,Confezionati alimentari,"Bistro Express, Chicken tikka masala senza glutine 375 g",3.6,,137,,,5.39,15.4,6.8,350 g,0.85,1.1,1.8,0.08953488372093024,0.42777777777777776,0.22647058823529412,0.011240875912408759
5770991,0.0,Confezionati alimentari,"Delicius, 'Aperitivo' 11 cm filetti di alici all'olio d'oliva 25 g",4.6,,161,,,3.99,159.6,29.8,25 g,15.1,1.1,0.0,0.0,3.4695652173913043,0.5355704697986576,0.09913043478260869
5771504,80.0,Confezionati alimentari,"Adi Apicoltura, miele di castagno biologico italiano 250 g",0.0,,322,,,5.99,23.96,0.6,250 g,0.03,0.0,80.0,0.029949999999999997,0.0,3.993333333333333,0.007440993788819876
